timestamp	price	volume	symbol
2024-10-19 03:20:57.731604	24881.02896549148	1766	FAKE
2024-10-19 03:21:57.731604	24977.976016285138	9350	FAKE
2024-10-19 03:22:57.731604	25083.06995152797	6058	FAKE
2024-10-19 03:23:57.731604	25183.943152896587	6078	FAKE
2024-10-19 03:24:57.731604	25282.593929577484	8329	FAKE
2024-10-19 03:25:57.731604	25384.887125141806	2486	FAKE
2024-10-19 03:26:57.731604	25494.11492237967	4114	FAKE
2024-10-19 03:27:57.731604	25600.236621881842	9940	FAKE
2024-10-19 03:28:57.731604	25702.158970780234	9959	FAKE
2024-10-19 03:29:57.731604	25807.037673833638	7824	FAKE
2024-10-19 03:30:57.731604	25913.294204891263	2456	FAKE
2024-10-19 03:31:57.731604	26017.434742348014	4926	FAKE
2024-10-19 03:32:57.731604	26121.121156163645	8384	FAKE
2024-10-19 03:33:57.731604	26218.62439709691	7765	FAKE
2024-10-19 03:34:57.731604	26323.42958120194	9077	FAKE
2024-10-19 03:35:57.731604	26423.925921067286	9929	FAKE
2024-10-19 03:36:57.731604	26522.327959473554	9444	FAKE
2024-10-19 03:37:57.731604	26621.59641657818	6536	FAKE
2024-10-19 03:38:57.731604	26720.28994431782	7424	FAKE
2024-10-19 03:39:57.731604	26818.519371046496	2850	FAKE
2024-10-19 03:40:57.731604	26908.977351364254	7089	FAKE
2024-10-19 03:41:57.731604	27010.305603322635	3674	FAKE
2024-10-19 03:42:57.731604	27113.563343140744	1185	FAKE
2024-10-19 03:43:57.731604	27213.09649189905	7493	FAKE
2024-10-19 03:44:57.731604	27311.570343520783	5058	FAKE
2024-10-19 03:45:57.731604	27412.31760259252	4646	FAKE
2024-10-19 03:46:57.731604	27514.273750011398	1076	FAKE
2024-10-19 03:47:57.731604	27620.346241489664	6600	FAKE
2024-10-19 03:48:57.731604	27715.692159458024	6597	FAKE
2024-10-19 03:49:57.731604	27817.769610555755	1123	FAKE
2024-10-19 03:50:57.731604	27920.985942358904	4652	FAKE
2024-10-19 03:51:57.731604	28022.729646370255	5128	FAKE
2024-10-19 03:52:57.731604	28133.680574033595	4419	FAKE
2024-10-19 03:53:57.731604	28236.26490284002	5580	FAKE
2024-10-19 03:54:57.731604	28335.802956473268	6532	FAKE
2024-10-19 03:55:57.731604	28438.117170157588	1258	FAKE
2024-10-19 03:56:57.731604	28533.48245730969	1224	FAKE
2024-10-19 03:57:57.731604	28632.585657018728	1626	FAKE
2024-10-19 03:58:57.731604	28732.252899857507	8622	FAKE
2024-10-19 03:59:57.731604	28825.44785829992	2356	FAKE
2024-10-19 04:00:57.731604	28924.28228817837	6741	FAKE
2024-10-19 04:01:57.731604	29031.37382541766	8276	FAKE
2024-10-19 04:02:57.731604	29131.618132491625	1279	FAKE
2024-10-19 04:03:57.731604	29223.646848853463	9361	FAKE
2024-10-19 04:04:57.731604	29326.51777482247	1968	FAKE
2024-10-19 04:05:57.731604	29432.639401830642	1451	FAKE
2024-10-19 04:06:57.731604	29531.30174737283	2245	FAKE
2024-10-19 04:07:57.731604	29635.475938806034	2158	FAKE
2024-10-19 04:08:57.731604	29729.362906128274	8346	FAKE
2024-10-19 04:09:57.731604	29828.251217466066	5623	FAKE
2024-10-19 04:10:57.731604	29936.6837841124	7199	FAKE
2024-10-19 04:11:57.731604	30036.173636658048	7683	FAKE
2024-10-19 04:12:57.731604	30136.10603222632	9232	FAKE
2024-10-19 04:13:57.731604	30242.042718452994	2528	FAKE
2024-10-19 04:14:57.731604	30340.055310711323	4096	FAKE
2024-10-19 04:15:57.731604	30438.942681812194	4198	FAKE
2024-10-19 04:16:57.731604	30543.913954563737	8223	FAKE
2024-10-19 04:17:57.731604	30635.968662841973	9421	FAKE
2024-10-19 04:18:57.731604	30734.39713160179	7817	FAKE
2024-10-19 04:19:57.731604	30830.661287029652	5585	FAKE
2024-10-19 04:20:57.731604	30932.755875099436	3635	FAKE
2024-10-19 04:21:57.731604	31035.230943411792	1334	FAKE
2024-10-19 04:22:57.731604	31136.591784907734	4099	FAKE
2024-10-19 04:23:57.731604	31230.836726073423	3895	FAKE
2024-10-19 04:24:57.731604	31337.467616723578	8663	FAKE
2024-10-19 04:25:57.731604	31450.92021963854	3175	FAKE
2024-10-19 04:26:57.731604	31546.552036319183	2855	FAKE
2024-10-19 04:27:57.731604	31646.20449667659	8677	FAKE
2024-10-19 04:28:57.731604	31744.36394081238	8748	FAKE
2024-10-19 04:29:57.731604	31851.4396978985	2767	FAKE
2024-10-19 04:30:57.731604	31946.105393058802	5557	FAKE
2024-10-19 04:31:57.731604	32038.979721946704	4867	FAKE
2024-10-19 04:32:57.731604	32142.15591026639	5258	FAKE
2024-10-19 04:33:57.731604	32249.918155977324	2596	FAKE
2024-10-19 04:34:57.731604	32361.554836408246	2430	FAKE
2024-10-19 04:35:57.731604	32464.446321354684	2487	FAKE
2024-10-19 04:36:57.731604	32559.872228504377	7043	FAKE
2024-10-19 04:37:57.731604	32658.285786989407	8546	FAKE
2024-10-19 04:38:57.731604	32757.800391180983	5408	FAKE
2024-10-19 04:39:57.731604	32850.83636266557	7058	FAKE
2024-10-19 04:40:57.731604	32952.902249595696	4753	FAKE
2024-10-19 04:41:57.731604	33047.387710353694	7339	FAKE
2024-10-19 04:42:57.731604	33148.19948466895	1707	FAKE
2024-10-19 04:43:57.731604	33244.56305854173	6978	FAKE
2024-10-19 04:44:57.731604	33338.31479655397	4912	FAKE
2024-10-19 04:45:57.731604	33450.45636566527	2203	FAKE
2024-10-19 04:46:57.731604	33549.43083113132	7878	FAKE
2024-10-19 04:47:57.731604	33652.41320128873	3474	FAKE
2024-10-19 04:48:57.731604	33754.55668413091	5541	FAKE
2024-10-19 04:49:57.731604	33846.287735779566	5047	FAKE
2024-10-19 04:50:57.731604	33952.98569438812	1038	FAKE
2024-10-19 04:51:57.731604	34047.924390383116	6267	FAKE
2024-10-19 04:52:57.731604	34149.482550894114	1926	FAKE
2024-10-19 04:53:57.731604	34253.605704862704	8470	FAKE
2024-10-19 04:54:57.731604	34352.468964178865	5421	FAKE
2024-10-19 04:55:57.731604	34447.56423365699	9565	FAKE
2024-10-19 04:56:57.731604	34540.06856498431	4074	FAKE
2024-10-19 04:57:57.731604	34641.9629468298	6865	FAKE
2024-10-19 04:58:57.731604	34747.42775708346	1942	FAKE
2024-10-19 04:59:57.731604	34854.39769901205	2197	FAKE
2024-10-19 05:00:57.731604	34958.04803592948	7536	FAKE
2024-10-19 05:01:57.731604	35062.20025801316	2688	FAKE
2024-10-19 05:02:57.731604	35170.89943666897	4881	FAKE
2024-10-19 05:03:57.731604	35274.768015784204	9138	FAKE
2024-10-19 05:04:57.731604	35372.91595842788	4095	FAKE
2024-10-19 05:05:57.731604	35468.119801431196	1592	FAKE
2024-10-19 05:06:57.731604	35567.82716333624	8225	FAKE
2024-10-19 05:07:57.731604	35675.09795600928	8726	FAKE
2024-10-19 05:08:57.731604	35770.01481287562	1758	FAKE
2024-10-19 05:09:57.731604	35865.41865338381	5585	FAKE
2024-10-19 05:10:57.731604	35972.08796653363	4268	FAKE
2024-10-19 05:11:57.731604	36073.76239033763	6078	FAKE
2024-10-19 05:12:57.731604	36180.58412633535	1850	FAKE
2024-10-19 05:13:57.731604	36282.629333530705	1022	FAKE
2024-10-19 05:14:57.731604	36388.54889514415	7331	FAKE
2024-10-19 05:15:57.731604	36481.63324890258	4747	FAKE
2024-10-19 05:16:57.731604	36584.6725682109	6512	FAKE
2024-10-19 05:17:57.731604	36687.06352615247	3924	FAKE
2024-10-19 05:18:57.731604	36784.30869108373	7421	FAKE
2024-10-19 05:19:57.731604	36884.44614017721	3746	FAKE
2024-10-19 05:20:57.731604	36986.96757290773	5686	FAKE
2024-10-19 05:21:57.731604	37092.4902604465	5399	FAKE
2024-10-19 05:22:57.731604	37191.91848156597	1389	FAKE
2024-10-19 05:23:57.731604	37287.32740456435	3749	FAKE
2024-10-19 05:24:57.731604	37394.29928117125	2145	FAKE
2024-10-19 05:25:57.731604	37484.943195890504	6581	FAKE
2024-10-19 05:26:57.731604	37592.65424866337	9093	FAKE
2024-10-19 05:27:57.731604	37692.520374994216	5543	FAKE
2024-10-19 05:28:57.731604	37795.52987716481	6918	FAKE
2024-10-19 05:29:57.731604	37897.59413616877	6228	FAKE
2024-10-19 05:30:57.731604	38002.47814308689	9017	FAKE
2024-10-19 05:31:57.731604	38104.322909464805	9686	FAKE
2024-10-19 05:32:57.731604	38205.20836015725	9200	FAKE
2024-10-19 05:33:57.731604	38305.45480166059	6218	FAKE
2024-10-19 05:34:57.731604	38390.96716217024	8857	FAKE
2024-10-19 05:35:57.731604	38481.8782091351	3570	FAKE
2024-10-19 05:36:57.731604	38578.7301112481	5519	FAKE
2024-10-19 05:37:57.731604	38673.63027574349	7317	FAKE
2024-10-19 05:38:57.731604	38774.08947251189	1532	FAKE
2024-10-19 05:39:57.731604	38879.90921603324	8330	FAKE
2024-10-19 05:40:57.731604	38980.978741659535	9916	FAKE
2024-10-19 05:41:57.731604	39081.99573525006	8522	FAKE
2024-10-19 05:42:57.731604	39179.22491817554	9468	FAKE
2024-10-19 05:43:57.731604	39280.53041381379	4244	FAKE
2024-10-19 05:44:57.731604	39383.626311398875	4472	FAKE
2024-10-19 05:45:57.731604	39480.01605652497	4149	FAKE
2024-10-19 05:46:57.731604	39576.87532060535	3244	FAKE
2024-10-19 05:47:57.731604	39666.29348455182	2239	FAKE
2024-10-19 05:48:57.731604	39773.54937922085	5052	FAKE
2024-10-19 05:49:57.731604	39867.99559889979	2745	FAKE
2024-10-19 05:50:57.731604	39967.47844509708	4134	FAKE
2024-10-19 05:51:57.731604	40081.38245844701	4935	FAKE
2024-10-19 05:52:57.731604	40176.23340556871	7143	FAKE
2024-10-19 05:53:57.731604	40280.36918523543	7663	FAKE
2024-10-19 05:54:57.731604	40382.96132030461	5126	FAKE
2024-10-19 05:55:57.731604	40478.25734280966	2955	FAKE
2024-10-19 05:56:57.731604	40571.52084695941	1284	FAKE
2024-10-19 05:57:57.731604	40669.48257769241	4201	FAKE
2024-10-19 05:58:57.731604	40775.09378777966	5857	FAKE
2024-10-19 05:59:57.731604	40877.65601339246	6849	FAKE
2024-10-19 06:00:57.731604	40975.102571856754	3625	FAKE
2024-10-19 06:01:57.731604	41065.16727488427	1407	FAKE
2024-10-19 06:02:57.731604	41163.04410620485	2862	FAKE
2024-10-19 06:03:57.731604	41269.54266213392	6228	FAKE
2024-10-19 06:04:57.731604	41370.16100432382	6378	FAKE
2024-10-19 06:05:57.731604	41464.160924858894	5550	FAKE
2024-10-19 06:06:57.731604	41567.437378601935	1859	FAKE
2024-10-19 06:07:57.731604	41664.6117149366	7826	FAKE
2024-10-19 06:08:57.731604	41773.96611443695	2172	FAKE
2024-10-19 06:09:57.731604	41873.12741714351	1131	FAKE
2024-10-19 06:10:57.731604	41982.949179765244	8790	FAKE
2024-10-19 06:11:57.731604	42086.96426245588	6966	FAKE
2024-10-19 06:12:57.731604	42185.18765854083	5830	FAKE
2024-10-19 06:13:57.731604	42288.68223414667	4000	FAKE
2024-10-19 06:14:57.731604	42388.612201426185	5335	FAKE
2024-10-19 06:15:57.731604	42492.503136213374	6036	FAKE
2024-10-19 06:16:57.731604	42592.595070774536	7723	FAKE
2024-10-19 06:17:57.731604	42695.18867922955	8256	FAKE
2024-10-19 06:18:57.731604	42791.045874649375	5760	FAKE
2024-10-19 06:19:57.731604	42895.752658553196	8781	FAKE
2024-10-19 06:20:57.731604	42979.48934145981	6836	FAKE
2024-10-19 06:21:57.731604	43074.4773380651	8379	FAKE
2024-10-19 06:22:57.731604	43170.777455859294	5038	FAKE
2024-10-19 06:23:57.731604	43272.96785446624	9051	FAKE
2024-10-19 06:24:57.731604	43370.13425796202	7245	FAKE
2024-10-19 06:25:57.731604	43468.179369577265	6297	FAKE
2024-10-19 06:26:57.731604	43568.34251494089	3038	FAKE
